URL	Label	Label	Label	Label	Label	A=MBFCLink	Score
www.cdc.gov/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/centers-disease-control-prevention-cdc/	0.97
worldpress.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/world-press-review/	0.32
www.nolabels.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/no-labels/	0.4
www.ajc.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/atlanta-journal-constitution/	0.92
www.takepart.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/takepart/	0.48
www.tallahassee.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/tallahassee-democrat/	0.43
nationalinterest.org/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/national-interest/	0.73
www.star-telegram.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/star-telegram/	0.72
relevantmagazine.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/relevant-magazine/	0.72
www.theness.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/new-england-skeptical-society/	0.37
www.manilatimes.net/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/the-manila-times/	0.61
www.americanactionforum.org/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/american-action-forum/	0.28
thehayride.com/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/the-hayride/	0.59
www.sciencedaily.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/science-daily/	0.91
jacksonville.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/florida-times-union/	0.51
chicagoreporter.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-chicago-reporter/	0.2
www.todayifoundout.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/today-i-found-out/	0.51
www.earthmagazine.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/earth-magazine/	0.43
www.airspacemag.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/air-space-magazine/	0.87
trueviralnews.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/true-viral-news/	0.44
worldtribune.com/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/world-tribune/	0.21
www.gq.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/gq-magazine/	0.95
bigthink.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/big-think/	0.78
mynorthwest.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/mynorthwest/	0.67
www.newser.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/newser/	0.75
crimethinc.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/crimethinc/	0.65
www.simplepolitics.co.uk/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/simple-politics/	0.19
www.skeptics.com.au/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/australian-skeptics-inc/	0.5
www.stopfake.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/stopfake/	0.47
fivethirtyeight.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/fivethirtyeight/	0.93
mentalfloss.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/mental-floss/	0.81
www.chinapost.com.tw/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-china-post/	0.85
www.rstreet.org/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/r-street-institute/	0.32
www.skyandtelescope.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/sky-and-telescope/	0.84
prospect.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/the-american-prospect/	0.83
theintellectualist.co/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/the-intellectualist/	0.21
icitizen.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/icitizen/	0.23
www.usnews.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/us-news-world-report/	0.83
newhumanist.org.uk/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/new-humanist/	0.53
yellowhammernews.com/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/yellowhammer-news/	0.22
www.realclearscience.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/real-clear-science/	0.76
leftaction.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/left-action/	0.28
chronicle.augusta.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/the-augusta-chronicle/	0.54
www.unicornriot.ninja/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/unicorn-riot/	0.34
www.sciencenews.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/science-news/	0.78
www.knightfoundation.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/knight-foundation/	0.93
bluelivesmatter.blue/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/blue-lives-matter/	0.33
www.heraldsun.com.au/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/herald-sun/	0.93
www.aip.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/the-american-institute-of-physics/	0.71
www.healthline.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/healthline/	0.77
www.pnas.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/proceedings-of-the-national-academy-of-sciences-of-the-united-states-of-america-pnas/	0.81
thewalrus.ca/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/the-walrus/	0.42
www.thebalance.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-balance/	0.37
airwars.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/airwars/	0.43
timesofsandiego.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/times-san-diego/	0.29
www.silive.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/staten-island-advance/	0.42
deadline.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/deadline-hollywood/	0.89
metro.co.uk/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/metro-uk/	0.72
abovethelaw.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/above-the-law/	0.79
www.fraserinstitute.org/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/fraser-institute/	0.61
forward.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-forward/	0.67
americablog.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/americablog/	0.89
gazette.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/colorado-springs-gazette/	0.66
libcom.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/libcom-org/	0.69
www.cgdev.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/center-for-global-development/	0.63
fullfact.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/full-fact-uk/	0.48
mic.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/mic/	0.54
www.scmp.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/south-china-morning-post/	0.9
kuow.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/kuow-npr/	0.42
www.ciponline.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/center-for-international-policy/	0.57
newrepublic.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/new-republic/	0.91
www.dw.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/dw-news/	0.97
blackagendareport.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/black-agenda-report/	0.67
www.alaraby.co.uk/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-new-arab/	0.43
www.ire.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/investigative-reporters-and-editors/	0.68
thebulletin.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/bulletin-of-the-atomic-scientists/	0.64
elpais.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/el-pais/	0.99
tcf.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-century-foundation/	0.46
www.stratfor.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/stratfor/	0.86
www.skepticink.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/skeptic-ink/	0.26
www.timesunion.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/albany-times-union/	0.58
www.commondreams.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/common-dreams/	0.92
phys.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/phys-org/	0.86
www.bustle.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/bustle-magazine/	0.43
wallstreetonparade.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/wall-street-on-parade/	0.69
aranews.net/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/ara-news/	0.49
www.goodnewsnetwork.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/goodnewsnetwork/	0.54
beinglibertarian.com/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/being-libertarian/	0.31
www.city-journal.org/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/city-journal/	0.86
www.progressive.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/the-progressive/	0.76
www.opensecrets.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/center-for-responsive-politics-open-secrets/	0.93
thesunmagazine.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-sun-magazine/	0.38
africanarguments.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/african-arguments/	0.52
www.thestranger.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-stranger/	0.96
www.inequalitymedia.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/inequality-media/	0.38
www.universitybusiness.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/university-business/	0.47
www.bellingcat.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/bellingcat/	0.57
cityandstateny.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/city-and-state-new-york/	0.39
sites.agu.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/american-geophysical-union-agu/	0.9
www.americanprogress.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/center-for-american-progress/	0.8
www.yesmagazine.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/yes-magazine/	0.69
electronicintifada.net/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/electronic-intifada/	0.83
www.who.int/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/world-health-organization-who/	0.97
www.eff.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/electronic-frontier-foundation/	0.99
www.thatsnonsense.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/thats-nonsense/	0.31
www.teapartytribune.com/*	_cse_cwfn9qhuqkk	right-leaning	right-only			https://mediabiasfactcheck.com/tea-party-tribune/	0.67
altoday.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/alabama-today/	0.22
mediashift.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/mediashift/	0.62
www.voiceofsandiego.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/voice-of-san-diego/	0.66
www.koco.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/koco-news-5/	0.42
www.belfercenter.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-belfer-center-for-science-and-international-affairs/	0.69
www.forwardprogressives.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/forward-progressives/	0.27
english.alarabiya.net/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/al-arabiya/	0.75
toinformistoinfluence.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/to-inform-is-to-influence/	0.26
www.ispp.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/political-psychology-journal/	0.36
mediabiasfactcheck.com/*	_cse_cwfn9qhuqkk	mostly-center	mbfc-only	left-leaning	left-center-only	https://mediabiasfactcheck.com/american-public-media/	0.46
www.mackinac.org/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/mackinac-center-for-public-policy/	0.87
piie.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/peterson-institute-for-international-economics/	0.56
www.pfaw.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/people-american-way-pfaw/	0.73
gulfnews.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/gulf-news/	0.81
newmoderate.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/new-moderate/	0.42
www.dallasvoice.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/dallas-voice/	0.58
www.gallup.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/gallup/	0.78
reporterslab.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/reporters-lab/	0.22
dailyhive.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/daily-hive/	0.29
discovermagazine.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/discover-magazine/	0.81
www.medicaldaily.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/medical-daily/	0.4
www.israelhayom.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/israel-hayom/	0.52
act.tv/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/act-tv/	0.31
inthesetimes.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/in-these-times/	0.87
www.thesaturdaypaper.com.au/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-saturday-paper/	0.75
www.diversityinc.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/diversityinc/	0.49
www.thejakartapost.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-jakarta-post/	0.86
egbertowillies.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/egbertowillies/	0.42
www.theoslotimes.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-oslo-times/	0.36
www.change.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/change-org/	0.86
newint.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/new-internationalist/	0.88
itep.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/institute-on-taxation-and-economic-policy-itep/	0.38
www.algemeiner.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/the-algemeiner-journal/	0.65
the-japan-news.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/the-japan-news/	0.52
billmoyers.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/billmoyers-com/	0.69
www.ft.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/financial-times/	0.97
www.aap.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/american-academy-of-pediatrics/	0.79
nautil.us/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/nautilus-magazine/	0.57
cdt.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/center-democracy-technology/	0.58
www.pri.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/global-post/	0.96
www.firstpost.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/first-post/	0.93
www.cbpp.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-center-on-budget-and-policy-priorities/	0.67
www.commoncause.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/common-cause/	0.62
www.sun-sentinel.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/south-florida-sun-sentinel/	0.92
www.foreignpolicyi.org/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/foreign-policy-initiative/	0.31
www.wikipedia.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/wikipedia/	1.0
www.westmonster.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/westmonster/	0.36
www.scotusblog.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/scotusblog/	0.91
harpers.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/harpers/	0.8
knowyourmeme.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/know-your-meme/	0.96
www.villagevoice.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/the-village-voice/	0.87
www.euronews.com/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/euronews/	0.83
www.followthemoney.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/national-institute-money-state-politics/	0.72
insideclimatenews.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/insideclimate-news/	0.53
patrioticmillionaires.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/patriotic-millionaires/	0.4
whatmattersnews.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/what-matters-news/	0.07
www.shareably.net/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/shareably/	0.23
www.archaeology.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/archaeology-magazine/	0.61
www.ced.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/committee-for-economic-development/	0.55
www.youthrights.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/national-youth-rights-association/	0.31
www.standard.net/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/utah-standard-examiner/	0.47
www.spiegel.de/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/spiegel-online/	0.97
www.theamericanconservative.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/the-american-conservative/	0.9
www.rep-am.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/waterbury-republican-american/	0.5
www.wvgazettemail.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/charleston-gazette-mail/	0.68
www.queerty.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/queerty/	0.91
www.cnas.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/center-for-a-new-american-security/	0.47
www.economicshelp.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/economics-help/	0.31
sociable.co/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-sociable/	0.26
sofrep.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/sofrep/	0.44
www.ncdc.noaa.gov/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/national-centers-environmental-information-ncei/	0.96
mwcnews.net/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/mwc-news-media-conscience/	0.71
ipolitics.ca/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/ipolitics/	0.5
www.eurasiagroup.net/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/eurasia-group/	0.37
www.popsci.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/popular-science/	0.8
thewire.in/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-wire-india/	0.55
www.irrawaddy.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/the-irrawaddy/	0.65
kfor.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/news-channel-4-kfor-com/	0.53
leftfootforward.org/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/left-foot-forward/	0.73
www.newamerica.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/new-america/	0.79
www.azcentral.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/arizona-republic/	0.92
www.philly.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/philadelphia-inquirer/	0.82
www.vanityfair.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/vanity-fair/	0.92
www.jsonline.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/milwaukee-journal-sentinel/	0.76
rightweb.irc-online.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/right-web/	0.46
www.freepress.net/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/free-press/	0.82
www.aaas.org/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/american-association-for-the-advancement-of-science-aaas/	0.89
www.guttmacher.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/alan-guttmacher-institute/	0.47
crosscut.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/crosscut-com/	0.55
www.sfchronicle.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/san-francisco-chronicle/	0.9
www.france24.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/france24/	0.94
www.cosmopolitan.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/cosmopolitan/	0.81
evonomics.com/*	_cse_cwfn9qhuqkk	left-leaning	left-only			https://mediabiasfactcheck.com/evonomics/	0.54
www.tharawat-magazine.com/*	_cse_cwfn9qhuqkk	mostly-center	right-leaning	right-center-only		https://mediabiasfactcheck.com/tharawat-magazine/	0.42
outlook.monmouth.edu/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/the-outlook-monmouth-university/	0.27
www.justsecurity.org/*	_cse_cwfn9qhuqkk	mostly-center	center-only			https://mediabiasfactcheck.com/just-security/	0.66
historynewsnetwork.org/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/history-news-network/	0.73
www.consumerlab.com/*	_cse_cwfn9qhuqkk	pro-science-only				https://mediabiasfactcheck.com/consumerlab-com/	0.45
www.ncpolicywatch.com/*	_cse_cwfn9qhuqkk	mostly-center	left-leaning	left-center-only		https://mediabiasfactcheck.com/nc-policy-watch/	0.52
